301;0;5169;27089;2.556;SP;28/03/2019;704,82
301;1;54119;8145;2.556;PR;28/03/2019;31.918,51
301;1;243966;10948;2.556;MG;28/03/2019;34,26
301;1;243966;10948;2.556;MG;28/03/2019;1.018,63
301;1;243967;10948;2.556;MG;28/03/2019;89,93
301;1;243967;10948;2.556;MG;28/03/2019;55,22
301;1;243968;10948;2.556;MG;28/03/2019;320,05
301;1;243968;10948;2.556;MG;28/03/2019;641,64
301;1;243978;10948;2.556;MG;28/03/2019;240,59
301;1;243978;10948;2.556;MG;28/03/2019;53,68
301;1;245248;16455;2.556;SP;28/03/2019;1.272,45
301;1;324110;848;2.556;SP;28/03/2019;117,29
301;1;324110;848;2.556;SP;28/03/2019;451,83
301;1;3909;18984;2.556;SP;29/03/2019;177,35
301;1;3910;18984;2.556;SP;29/03/2019;924,41
301;1;243969;10948;2.556;MG;29/03/2019;60,47
301;1;243969;10948;2.556;MG;29/03/2019;118,73
301;1;243970;10948;2.556;MG;29/03/2019;144,33
301;1;243970;10948;2.556;MG;29/03/2019;468,18
301;1;243975;10948;2.556;MG;29/03/2019;63,22
301;1;243975;10948;2.556;MG;29/03/2019;210,42
301;1;244829;16455;2.556;SP;29/03/2019;84,07
301;1;245069;10948;2.556;MG;29/03/2019;406,02
301;1;245069;10948;2.556;MG;29/03/2019;167,69
301;1;245071;10948;2.556;MG;29/03/2019;90,34
301;1;245071;10948;2.556;MG;29/03/2019;264,34
301;1;245072;10948;2.556;MG;29/03/2019;50,27
301;1;245072;10948;2.556;MG;29/03/2019;92,08
301;1;245074;10948;2.556;MG;29/03/2019;130,79
301;1;245074;10948;2.556;MG;29/03/2019;25,13
301;1;245075;10948;2.556;MG;29/03/2019;28,28
301;1;245075;10948;2.556;MG;29/03/2019;9,24
301;1;245076;10948;2.556;MG;29/03/2019;59,80
301;1;245076;10948;2.556;MG;29/03/2019;656,30
301;1;264519;9861;2.556;SP;29/03/2019;45.233,11
